"id","obpp_situr_code","obpp_name","code","project_ids/display_name","description","subcategory_id/name","category_id/name","investment_sector_id/name","obpp_estado","obpp_municipio","obpp_parroquia","state","accountability_id/percent"
"__export__.sinco_project_47644","22-04-01-001-0035","LAS TEJITAS","CCO-21-20-10-00010","Adquisición de tubos y mangueras  para rehabilitar en una primera fase la red de distribución de aguas blancas beneficiando a 108 familias de la comunidad de Las Tejitas sector matapalo municipio Cocorote del Estado Yaracuy","Nuestra comunidad Las Tejitas esta ubicada en el municipio Cocorote, específicamente por la Avenida Panamericana sector Matapalo frente a los Apartamentos Santa Teresa, tiene 16 años de fundada , actualmente la  red de distribución de aguas blancas de la cual nos abastecemos se encuentra en muy mal estado, es de hacer notar que esta red proviene del sistema de acueducto de Cocorote que va desde la calle 1 del sector Matapalo hasta nuestra comunidad, existiendo muy poca presión para abastecernos y vivimos en constante preocupación pues somos victimas de robos de estas mangueras. Es por eso que queremos adquirir 4 tubos de acero negro al carbono de 4"" y 7 rollos de mangueras de 3"" para rehabilitar en una primera fase la red de distribución de aguas blancas beneficiando a 108 familias en la comunidad de Las Tejitas sector matapalo municipio Cocorote del Estado Yaracuy, para mejorar el nivel de vida de nuestros vecinos y vecinas, ya que dispondremos de un sistema de acueducto que garantizara el gozo de agua potable.","REDES DE DISTRIBUCIÓN DE AGUA POTABLE","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","YARACUY","COCOROTE","COCOROTE","En evaluación",""
"__export__.sinco_project_47646","23-15-04-001-0001","EL CAÑITO","CCO-21-21-07-00042","REHABILITACION DEL SISTEMA DE ELECTRIFICACION, I FASE.","EL PROYECTO CONTEMPLA LA REHABILITACION DE LA ELECTRIFICACION, PARA ELLO SE REQUIERE REPOTENCIAR 3 TRANSFORMADORES Y LA INSTALACION DE LAMPARAS PARA EL BIENESTAR SOCIAL DE LAS FAMILIAS DEL SECTOR EL CAÑITO.","ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","ZULIA","GUAJIRA","GUAJIRA","En evaluación",""
"__export__.sinco_project_47649","07-05-04-001-0023","UNIDOS POR LA VOLUNTAD DE DIOS","CCO-21-06-03-00003","UNIDAD SOCIO PRODUCTIVA PSICOLA UNIDOS POR LA VOLUNTAD DE DIOS","SE PLANTEA EL DESARROLLO EN LA COMUNIDAD DEL CONSEJO COMUNAL UNIDOS POR LA VOLUNTAD DE DIOS LA ACUICULTURA INTENSIVA, A TRAVÉS DE LA INSTALACIÓN DE UN SISTEMA CERRADO DE RECIRCULACIÓN DE AGUA, A LOS FINES DE LOGRAR UNA PRODUCCIÓN ANUAL DE 8.580 KG. POR ETAPA AL AÑO DE CARNE DE PESCADO FRESCO, GARANTIZANDO EN LA CONCLUSIÓN DE LA CUARTA ETAPA UNA PRODUCCIÓN TOTAL DE 34.320 KG., CONVIRTIENDO LA PRODUCCIÓN PISCÍCOLA EN UNA FUENTE SUSTENTABLE, QUE PERMITA CONTRIBUIR CON LA SOBERANÍA ALIMENTARIA DE LA COMUNIDAD BENEFICIARÍA EN EL MUNICIPIO","SISTEMA DE PRODUCCIÓN PISCÍCOLA Y ACUÍCOLA","SISTEMAS AGROPECUARIOS","SOCIOPRODUCTIVOS","BOLÍVAR","ANGOSTURA DEL ORINOCO","LA SABANITA","En evaluación",""
"__export__.sinco_project_47650","14-12-02-001-0015","PARAMITO (SIN NOMBRE COMERCIAL)","CCO-21-12-08-00018","canalización de la quebrada santa barbara entrada el sector el paramito","contruccion en concreto armado de 200 mts lineales de canal  con profundidad 0,70 mts x 0,60 metro de ancho  con formalestas en metal y cabilla de media, amarrado con alambre dulce y parrillado en el fondo a  los largo de la quebrada, desde la entrada de perdro rivas hasta el puente del paramito.","CONCRETO ARMADO","MUROS","SERVICIOS PÚBLICOS","MÉRIDA","LIBERTADOR","ARIAS","En evaluación",""
"__export__.sinco_project_47651","03-08-02-001-0135","LA TOMATERA","CCO-21-02-13-00006","ACERAS, BROCALES Y CUNETAS EN EL SECTOR LA TOMATERA ","CONSTRUCCIÓN DE ACERAS Y BROCALES Y CUNETAS EN EL SECTOR LA TOMATERA VÍA RINCÓN MUNICIPIO JUAN ANTONIO SOTILLO, DEL ESTADO ANZOATEGUI.","ACERAS, BROCALES, CUNETAS","VIALIDAD","SERVICIOS PÚBLICOS","ANZOÁTEGUI","JUAN ANTONIO SOTILLO","POZUELOS","En evaluación",""
"__export__.sinco_project_47653","22-09-02-001-0017","BRISAS DE GUAYABAL (SIN NOMBRE COMERCIAL)","CCO-21-20-03-00004","PRIMERA ETAPA DE PERFORACION Y EQUIPAMIENTO DE POZO PROFUNDO EN EL SECTOR BRISAS DE GUAYABAL PARROQUIA SALOM MUNICIPIO NIRGUA ESTADO YARACUY","LA COMUNIDAD PRESENTA COMO PROBLEMA PRINCIPAL NO CONTAR CON SUMINISTRO DE AGUA POTABLE, COMO SOLUCION SE TIENE LA PERFORACION DE UN POZO PROFUNDO ENCAMISADO DE 8 PULGADAS, SE LE COLOCARA GRAVILLA ALREDEDOR, UNA PROTECCION SANITARIA, UNA BOMBA SUMERGIBLE DE 15HP. ELECTRIFICACION (TABLERO,BANCO TRANSFORMADOR, 1 POSTE). UNA CERCA DE ALFAJOL DE 4METROS X 6 METROS PARA UN TOTAL DE 24 METROS CUADRADOS. 2 KILOMETROS DE MANGUERAS DE 4 PULGADAS QUE VAN DESDE EL POZO A LA UNA CAJA DE AGUA.","POZOS PROFUNDOS","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","YARACUY","NIRGUA","SALOM","En evaluación",""
"__export__.sinco_project_47654","20-05-01-001-0104","CAMINO DE LIBERTAD","CCO-21-18-04-00035","cotruccion de torrentera en la calle 8 santa Eduviges","Se debe construir una torrentera ya qu existe problematica de deslizamiento de tierras y afecta varias vivienda del sector","CONCRETO ARMADO","MUROS","SERVICIOS PÚBLICOS","TÁCHIRA","CÁRDENAS","TÁRIBA","En evaluación",""
"__export__.sinco_project_47659","04-07-02-001-0000","GUAMITA I","CCO-21-03-06-00002","Rehabilitación del sistema de aguas servidas (I etapa)","El proyecto consiste en la sustitución de 300 metros tubería y empotramientos de  las viviendas, ya que se encuentran totalmente colapsadas causando el desbordamiento de aguas negras en las casas y en las calles, generando así también el deterioro de la vialidad, con la ejecución del proyecto se beneficiarían 285 familias y se resuelve el problema de servicios básicos y de salud publica en nuestra comunidad.","REDES DE RECOLECCIÓN DE AGUAS SERVIDAS","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","APURE","SAN FERNANDO","EL RECREO","En evaluación",""
"__export__.sinco_project_47663","03-19-01-001-0034","MENEVEN","CCO-21-02-12-00004","PERFORACION Y EQUIPAMIENTO DE UN POZO DE AGUAS PROFUNDAS PARA EL CONSUMO HUMANO EN EL SECTOR MENEVEN MUNICIPIO SIMON RODRIGUEZ DEL ESTADO ANZOATEGUI","El sector Meneven con una población  de 650 familias, carece del suministro de agua potable. Por lo que estamos proponiendo el siguiente proyecto en asamblea de ciudadanos y ciudadanas como la prioridad numero uno.
perforación de un pozo de agua de 120 mts de profundidad y 10"" de diámetros con tubería de 4 "". una bomba sumergible de 30 hp, 80 metros de cable 4x4 y colocación del tablero eléctrico .","POZOS PROFUNDOS","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","ANZOÁTEGUI","SIMÓN RODRÍGUEZ","EDMUNDO BARRIOS","En evaluación",""
"__export__.sinco_project_47665","03-18-02-001-0005","BRISAS DEL SUR I Y II","CCO-21-02-03-00039","Panaderia Sembrando Esperanza","Creación de la panadería comunal del sector para potenciar e incrementar la elaboración de panes y dulces en general, así como convertirlo en centro piloto de enseñanza comunal para la socialización de saberes.","UNIDAD DE SUMINISTRO SOCIALISTA","SERVICIOS PRODUCTIVOS","SOCIOPRODUCTIVOS","ANZOÁTEGUI","SIMÓN BOLÍVAR","SAN CRISTÓBAL","En evaluación",""
"__export__.sinco_project_47671","12-10-01-005-0000","CUMBITO","CCO-21-10-12-00001","Construcción de un pozo artesanal y bomba a gasoil 2 pulgadas 14 caballos","Construcción del pozo artesanal para un beneficio de 44 familias un total de 116 personas ","POZOS ARTESANALES","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","GUÁRICO","ORTÍZ","ORTIZ","En evaluación",""
"__export__.sinco_project_47677","23-17-03-001-0088","26 DE FEBRERO","CCO-21-21-18-00019","REHABILITACION DE BASE DE MISIONES CC 26 DE FEBRERO","ESTE PROYECTO CONSISTE EN REHABILITAR LA BASE DE MISIONES DEL SECTOR 26 DE FEBRERO DE LA PARROQUIA DOMITILA FLORES, EL CUAL NECESITA REPARAR LOS PISOS DE LA BASE DE MISIONES, TODAS LAS PUERTAS QUE ESTAN EN MUY MAL ESTADO, NECESIDAD DE SALAS DE BAÑO Y SUS PUERTAS, LA ELECTRIFICACION EN DETERIORO COMPLETAMENTE Y SUS CERCAS PERIMETRALES. EN VIRTUD DE MEJORAR ESTAS INSTALACIONES PARA EL GOCE Y DISFRUTE DE TODOS LOS NIÑOS Y SUS FAMILIAS DEL SECTOR 26 DE FEBRERO LOS CUALES SON 1550 FAMILIAS","SALÓN DE USOS MÚLTIPLES","CULTURA","SERVICIOS PÚBLICOS","ZULIA","SAN FRANCISCO","DOMITILA FLORES","En evaluación",""
"__export__.sinco_project_47678","03-07-01-001-0000","EL LINDERO (SIN NOMBRE COMERCIAL)","CCO-21-02-07-00028","alumbrado publico","la comunidad del lindero carece de una rehabilitacion de alumbrado publico en las calles: tres maria, villa ramirez, villa asia, concordia, villa jerusalen, virgen del valle, villa paraiso, villa raquel, principal, fernando padilla, villa central, villa real, villa brasil, villa colon, villa rosario y villa colombia ","ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","ANZOÁTEGUI","INDEPENDENCIA","SOLEDAD","En evaluación",""
"__export__.sinco_project_47681","CC-RUR-2018-04-00007","CONAIMA ""PARATE DURO""","CCO-21-08-06-00172","REHABILITACION Y PATROLEO DE 04KM DE VIALIDAD AGRICOLAEN CONAIMA PARATE DURO","ESTE PROYECTO ESTA ENMARCADO EN LA REHABILITACION Y PATROLEO DE 04KM DE VIALIDAD AGRICOLAEN CONAIMA PARATE DURO PARA EL BIENESTAR DE LOS HABITANTES DE DICHA COMUNIDAD ","CARRETERAS ENGRANZONADAS","VIALIDAD","SERVICIOS PÚBLICOS","COJEDES","EZEQUIEL ZAMORA","SAN CARLOS DE AUSTRIA","En evaluación",""
"__export__.sinco_project_47682","03-01-01-001-0007","VALLE VERDE 1","CCO-21-02-01-00032","CREACIÓN DEL CENTRO DE CAPACITACION PARA EL TRABAJO","CREAR EL CENTRO DE CAPACITACION PARA EL TRABAJO,  PARA DESARROLLAR ESTRATEGIAS EDUCATIVAS DE TRABAJO VIA ON LINE PARA LA COMUNIDAD.","CENTROS DE CAPACITACIÓN PARA EL TRABAJO","EDUCACIÓN","SERVICIOS PÚBLICOS","ANZOÁTEGUI","ANACO","ANACO","En evaluación",""
"__export__.sinco_project_47683","11-07-01-026-0001","MI ESPERANZA","CCO-21-09-14-00003","REHABILITACION D 5 KM DE LAS VIAS DE PENETACION  DE LA COMUNIDAD LA ESPERANZA( LA ESPERANZA, CHAPORRO Y PICACHE)","EL PROBLEMA IDENTIFICADO ES EL MAL ESTADO DE ALGUNOS TRAMOS DE VIALIDAD DE LOS SECTORES LA ESPERANZA, CHAPORRO Y PICHACHE ","CARRETERAS ENGRANZONADAS","VIALIDAD","SERVICIOS PÚBLICOS","FALCÓN","DABAJURO","DABAJURO","En evaluación",""
"__export__.sinco_project_47684","23-15-04-001-0063","JURUBA","CCO-21-21-07-00044","SUSTITUCION DE TRANSFORMADORES EN JURUBA, FASE I.","ESTE PROYECTO CONSISTE EN LA SUSTITUCION DE TRANSFORMADORES, PARA ELLO SE REQUIERE REPOTENCIARLOS DE MANERA DE GARANTIZAR EL MEJORAMIENTO DEL SISTEMA ELECTRICO, BENEFICIANDO A  MAS DE 50 FAMILIAS DEL SECTOR.","ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","ZULIA","GUAJIRA","GUAJIRA","En evaluación",""
"__export__.sinco_project_47688","12-10-01-001-0002","JOSE ISABEL FLORES Y COLINAS","CCO-21-10-12-00002","Pozo Artesanal ""Juan Germán Roscio Nieves""","Creación del pozo Artesanal para el beneficio de las comunidades Jose Isabel Flores, carmensita sibole y colinas de jose isabel flores","POZOS ARTESANALES","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","GUÁRICO","ORTÍZ","ORTIZ","En evaluación",""
"__export__.sinco_project_47692","20-27-01-001-0021","ALI PRIMERA (SIN NOMBRE COMERCIAL)","CCO-21-18-28-00012","PRIMERA ETAPA CONSTRUCCIÓN EMBAULAMIENTO DE AGUA PLUVIAL DEL SECTOR LAS CRUCES MUNICIPIO TORBES ","CONSTRUCCIÓN DE 70 MTS DE EMBAULAMIENTO EN EL SECTOR LAS CRUCES. BENEFICIANDO 1200 PERSONAS QUE HABITAN A LOS ALREDEDORES DEL MENCIONADO PROYECTO, A SU VEZ FORTALECIENDO LAS VIVIENDAS QUE ESTÁN A PUNTO DE COLAPSAR DEVIDO AL DESBORDAMIENTO DEL TERRENO POR DONDE SE REALIZARA EL EMBAULAMIENTO  ","REDES DE RECOLECCIÓN DE AGUAS PLUVIALES (SUMIDEROS, TORRENTERAS, CANALES, ETC...)","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","TÁCHIRA","TORBES","SAN JOSECITO","En evaluación",""
"__export__.sinco_project_47693","14-07-02-013-0000","LA FLORIDA PARTE ALTA","CCO-21-12-13-00015","CRIA DE POLLOS DE ENGORDE COMO PRODUCCION SECTORIAL DEL CONCEJO COMUNAL LA FLORIDA PARTE ALTA","tiene como finalidad la cría de pollos engordes como producción alimenticia del concejo comunal la florida parte alta del municipio caracciolo parra olmedo de la parroquia Florencio Ramírez del esta bolivariano de Mérida la cual beneficiara a una población de 160 habitantes y 28 familias de bajos recursos y en su mayoria de poblacion vulnerable ya que se encuentran en la parte alta de las montanas andinas.","CRÍA Y ENGORDE DE AVES DE CORRAL","SISTEMAS AGROPECUARIOS","SOCIOPRODUCTIVOS","MÉRIDA","CARACCIOLO PARRA OLMEDO","FLORENCIO RAMÍREZ","En evaluación",""
"__export__.sinco_project_47696","23-15-01-001-0018","SANTA CLARA DEL MONTE","CCO-21-21-07-00046","SERVICIO ELECTRICO Y ALUMBRADO.","EL PROYECTO CONTEMPLA EL MEJORAMIENTO DEL SERVICIO ELECTRICO Y ALUMBRADO, REPOTENCIANDO UNOS TRANSFORMADORES  Y LA INSTALACION DE LAMPARAS PARA GARANTIZAR EL BIENESTAR SOCIAL DE LA COMUNIDAD.","ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","ZULIA","GUAJIRA","SINAMAICA","En evaluación",""
"__export__.sinco_project_47702","12-10-01-001-0015","MIGUEL OTERO SILVA I Y LOS BANQUITOS","CCO-21-10-12-00003","Construcción de Ramales de Agua Servidas en el Sector Miguel Otero Silva I de la Parroquia Ortiz en el Municipio Ortiz del Estado Bolivariano de Guarico.","Consiste en la Instalación y construcción de tuberías de aguas servidas correspondiente a la 1era Etapa de los 715 mtrs totales a construir.","REDES DE RECOLECCIÓN DE AGUAS SERVIDAS","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","GUÁRICO","ORTÍZ","ORTIZ","En evaluación",""
"__export__.sinco_project_47705","08-06-02-001-0004","JOSE LUIS MARTINEZ B","CCO-21-07-14-00003","Construccion de Pozo Profundo en la Comunidad José Luis Martinez ""B"" de la parroquia Independencia Municipio Libertador Estado Carabobo","Con el recurso de este proyecto se realizara la perforacion del pozo, encamisado, construccion de columnas de PVC y colocacion de grava tipo tonaro, quedando para una segunda etapa la adquisicion de bomba de agua, cabe destacar que ya se tiene los dos transformadores, tablero electrico y acometidas electricas para su instalacion..","POZOS PROFUNDOS","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","CARABOBO","LIBERTADOR","URBANA INDEPENDENCIA","En evaluación",""
"__export__.sinco_project_47706","C-RUR-2019-09-0002","BATALLA DE LA URIOSA","COM-21-10-03-00001","PLAN CONUCO COMUNAL COMUNA BATALLA LA URIOSA  PARROQUIA CALABOZO, MUNICIPIO SEBASTIAN FRANCISCO DE MIRANDA DEL ESTADO GUÁRICO","EL PROYECTO CONSISTE EN LA PROPUESTA PARA LA SIEMBRA DE 30 HECTÁREAS DE MAÍZ COMUNAL PARA LA PRODUCCIÓN Y ARRIME DE LA MATERIA PRIMA PARA EL PROCESO DEL MISMO CON EL OBJETIVO DE FORTALECER LOS PROCESOS DE PRODUCCIÓN Y ENCADENAMIENTOS PRODUCTIVOS DE LOS DIFERENTES SECTORES DE LA COMUNA. ","CEREALES","SISTEMA DE PRODUCCIÓN AGRÍCOLA","SOCIOPRODUCTIVOS","GUÁRICO","FRANCISCO DE MIRANDA","CALABOZO","En evaluación",""
"__export__.sinco_project_47708","03-04-01-001-0014","URB EL PLACER SECTOR 4","CCO-21-02-18-00004","rehabilitación  de modulo de barrio adentro del sector 4 ","este proyecto es para dotacion  y embebecimiento de este centro de salud ya que tiene filtraciones y necesitamos activarlos para así tener una atención como a parto humanizado pediatría odontología y otras funciones que se van a lograr ","BARRIO ADENTRO I","SALUD","SERVICIOS PÚBLICOS","ANZOÁTEGUI","FRANCISCO DEL CARMEN CARVAJAL","VALLE DE GUANAPE","En evaluación",""
"__export__.sinco_project_47711","03-01-01-001-0082","MANUELITA SAENZ (SIN NOMBRE COMERCIAL)","CCO-21-02-01-00035","CRIA Y ENGORDES DE P0RCINOS LECHONES EN PATIOS SOCIOS PRODUCTIVOS DEL CONSEJO COMUNAL MANUELITA SAENZ","la cria y engordes de cerdos va a venir a beneficiar a la comunidad del consejo comunal Manuelita saez y zonas cercanas por medio de la venta de su carne a precios populares, se considera un proyecto socio productivo de alto impacto con miras a contribuir a mejorar nuestra situacion pais en lo que respecta a la comida de los venezolanos.
","CRÍA Y ENGORDE DE PORCINOS","SISTEMAS AGROPECUARIOS","SOCIOPRODUCTIVOS","ANZOÁTEGUI","ANACO","ANACO","En evaluación",""
"__export__.sinco_project_47714","07-05-05-001-0029","MAS QUE VENCEDORES","CCO-21-06-03-00004","SUSTITUCION DE BOMBILLOS Y ACCESORIOS EN ALUMBRADO PUBLICO DEL SECTOR CASITAS III ","Nuestra comunidad cuenta con servicio de alumbrado público en las 10 calles que lo conforman, actualmente padecemos la ausencia de iluminación por el deterioro de bombillos, lamparas, extracción del cableado, fusibles quemados entre otros accesorios por lo que planteamos sus adquisición y posterior sustitución para garantizar que nuestras calles esten iluminadas en horas nocturnas y los habitantes se sientan seguros en este horario","SUSTITUCIÓN DE BOMBILLOS PARA ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","BOLÍVAR","ANGOSTURA DEL ORINOCO","MARHUANTA","En evaluación",""
"__export__.sinco_project_47717","06-07-01-001-0054","LOS BUCARES (SIN NOMBRE COMERCIAL)","CCO-21-05-04-00008","CRÍA DE AVES DE CORRAL EN EL SECTOR LOS BUCARES, PARROQUIA SANTA BARBARA DEL ESTADO BARINAS","El SECTOR LOS BUCARES SE ENCUENTRA UBICADO EN LA PARROQUIA SANTA BARBARA MUNICIPIO EZEQUIEL ZAMORA DEL ESTADO BARINAS, EL MISMO ES UN SECTOR CONFORMADO POR 47 FAMILIAS CON UNA POBLACIÓN DE  162, ES IMPORTANTE RESALTAR QUE SERÁN 400 AVES DE CORRAL LAS QUE SE DISTRIBUIRÁN EN EL SECTOR PARA BENEFICIO DE LAS PERSONAS EN LA ADQUISICIÓN DE LA PROTEÍNA ANIMAL ","CRÍA Y ENGORDE DE AVES DE CORRAL","SISTEMAS AGROPECUARIOS","SOCIOPRODUCTIVOS","BARINAS","EZEQUIEL ZAMORA","SANTA BÁRBARA","En evaluación",""
"__export__.sinco_project_47718","12-06-01-001-0024","ALTOS LAS PALMAS (SIN NOMBRE COMERCIAL)","CCO-21-10-10-00005","Siembra de Cereales En la comunidad Altos Las Palmas","La comunidad de Altos Las Palmas cuenta con niveles muy bajos de producción, debido a la falta de atención a los productores con financiamientos o herramientas que permitan acceder a los insumos, que permitan elevar la producción en la comunidad, para ello se propone la carga de este proyecto. ","CEREALES","SISTEMA DE PRODUCCIÓN AGRÍCOLA","SOCIOPRODUCTIVOS","GUÁRICO","LAS MERCEDES","LAS MERCEDES","En evaluación",""
"__export__.sinco_project_47723","03-18-03-001-0002","MATA NEGRA","CCO-21-02-03-00042","Conucos","Dotar de material para la reactivación de 30 hectáreas de conucos de diferentes rubros que contribuyan a la alimentación de los habitantes de la localidad. ","CONUCO","SISTEMA DE PRODUCCIÓN AGRÍCOLA","SOCIOPRODUCTIVOS","ANZOÁTEGUI","SIMÓN BOLÍVAR","BERGANTÍN","En evaluación",""
"__export__.sinco_project_47724","21-19-06-014-0000","EL VALLE ALTO DE ARENALES","CCO-21-19-06-00002","REHABILITACION Y MEJORAMIENTO DEL ACUEDUCTO DE AGUA POTABLE Y SISTEMA DE RIEGO DEL SECTOR LLANO GRANDE, PARROQUIA TUÑAME, MUNICIPIO URDANETA ESTADO TRUJILLO.","CONSISTE EN REHABILITAR Y MEJORAR 3.500 METROS LINEALES DE TUBERÍAS DE 2 Y 3 PULGADAS CON SUS RESPECTIVOS ACCESORIOS Y COMPONENTES DEL ACUEDUCTO, ASÍ MISMO LA CONSTRUCCIÓN DE UN 1 DIQUES TOMAS, 1 DESARENADORES Y 2 TANQUILLA ROMPE AGUA, ARREGLO Y MANTENIMIENTO DE UN TANQUE AUSTRALIANO DE CAPACIDAD DE 300.000 LITROS, ES UNA NECESIDAD PRIORITARIA PARA LA COMUNIDAD YA QUE EL SERVICIO ES DEMASIADO DEFICIENTE, TODO VA PERMITIR BENEFICIAR A 150 FAMILIAS DE LA ZONA Y A 60 PRODUCTORES DE HORTALIZAS QUE CUENTA 150 HECTÁREAS PARA REGAR Y PRODUCIR ALIMENTOS PARA NUESTRA COMUNIDAD Y MUNICIPIOS ADYACENTES, DICHO PROYECTO SERA EJECUTADO CON LA PROPIA COMUNIDAD BENEFICIADAS.","REDES DE DISTRIBUCIÓN DE AGUA POTABLE","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","TRUJILLO","URDANETA","TUÑAME","En evaluación",""
"__export__.sinco_project_47725","06-04-08-001-0044","JOSE FELIX RIBAS","CCO-21-05-02-00015","Culminación de aceras, brocales y alumbrado publico.","Construcción de 522 metros lineales de aceras, brocales y colocación de 13 lamparas de alumbrado publico.","ACERAS, BROCALES, CUNETAS","VIALIDAD","SERVICIOS PÚBLICOS","BARINAS","BARINAS","RÓMULO BETANCOURT","En evaluación",""
"__export__.sinco_project_47729","CC-URB-2015-12-00032","14 DE MARZO SOCIALISTA","CCO-21-10-03-00020","CONSTRUCCIÓN DE 1200,07 METROS DE COLECTORES DE AGUAS SERVIDAS DE COMUNIDAD 14 DE MARZO SOCIALISTA","EL PROYECTO CONSISTE EN LA CONSTRUCCIÓN DE 1248,07 METROS, SE NECESITA 208 TUBOS DE 6 METROS, TUBERÍA DE 10 PULGADAS, 45 CODOS DE 90°, 5 CODOS DE 45° , 25 ANILLOS DE 10°, 15 BOCA DE VISITAS Y JUEGO COMPLETO PARA LA CONEXIÓN. BENEFICIANDO 180 FAMILIAS.
","REDES DE RECOLECCIÓN DE AGUAS SERVIDAS","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","GUÁRICO","FRANCISCO DE MIRANDA","CALABOZO","En evaluación",""
"__export__.sinco_project_47731","12-04-01-001-0006","LA PONDEROZA","CCO-21-10-15-00009","SUSTITUCION DE BOMBILLOS PARA EL ALUMBRADO PUBLICO DEL SECTOR LA PONDEROZA, MUNICIPIO SAN GERÓNIMO DE GUAYABAL.","Se realizara la sustitución de bombillos del alumbrado público, la prioridad es comprar 75 bombillos, 75 sacotes, 5 rollos cable nro 12.  con el objetivo de establecer un mejor bienestar para la comunidad, beneficiando a 270 familia de forma directa y forma directa 89 familia","SUSTITUCIÓN DE BOMBILLOS PARA ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","GUÁRICO","SAN GERÓNIMO DE GUAYABAL","SAN GERÓNIMO DE GUAYABAL","En evaluación",""
"__export__.sinco_project_47735","14-07-02-P92-0000","LA MADRID","CCO-21-12-13-00016","CRIAY Y LEVANTE DE POLLOS DE ENGORDE PARA FORTALEZER EL SUSTENTO ALIMNTICIO DEL CONSEJO COMUNAL LA MADRID","CRIAY Y LEVANTE DE POLLOS DE ENGORDE PARA FORTALEZER EL SUSTENTO ALIMNTICIO DEL CONSEJO COMUNAL LA MADRID DEL MUNICIPIO CARANCIOLO PARA OLMEDO DE LA PARROQUIA FLORENCIO RAMIREZ DEL ESTADO BOLIVARIANO DE MERIDA EL CUAL ATENDERA UNA POBLACION DE 450 HABITANTES Y 115 FAMILIAS DE ESCASOS RECURSOS ","CRÍA Y ENGORDE DE AVES DE CORRAL","SISTEMAS AGROPECUARIOS","SOCIOPRODUCTIVOS","MÉRIDA","CARACCIOLO PARRA OLMEDO","FLORENCIO RAMÍREZ","En evaluación",""
